strategy_name,n,year,ticker,action,shares,price,realized_gain
Top_3_MarketCap,3,2008,XOM,SELL,17.8444,79.83,648.82
Top_3_MarketCap,3,2008,MSFT,SELL,128.1041,19.44,-2863.35
Top_3_MarketCap,3,2008,WMT,BUY,358.3605,9.34,0.0
Top_3_MarketCap,3,2008,PG,BUY,65.6541,43.9,0.0
Top_3_MarketCap,3,2009,WMT,SELL,358.3605,8.91,-154.1
Top_3_MarketCap,3,2009,PG,SELL,65.6541,40.59,-217.31
Top_3_MarketCap,3,2009,XOM,BUY,3.121,68.19,0.0
Top_3_MarketCap,3,2009,MSFT,BUY,99.5136,30.48,0.0
Top_3_MarketCap,3,2009,AAPL,BUY,373.6623,6.99,0.0
Top_3_MarketCap,3,2010,AAPL,SELL,47.6053,10.69,176.14
Top_3_MarketCap,3,2010,XOM,BUY,3.8961,73.12,0.0
Top_3_MarketCap,3,2010,MSFT,BUY,8.0266,27.91,0.0
Top_3_MarketCap,3,2011,XOM,SELL,1.632,84.76,67.39
Top_3_MarketCap,3,2011,AAPL,SELL,33.6345,13.43,216.61
Top_3_MarketCap,3,2011,MSFT,BUY,22.7289,25.96,0.0
Top_3_MarketCap,3,2012,XOM,SELL,5.8747,86.55,253.08
Top_3_MarketCap,3,2012,MSFT,SELL,130.2691,26.73,-365.15
Top_3_MarketCap,3,2012,AAPL,BUY,11.7734,17.65,0.0
Top_3_MarketCap,3,2012,GOOGL,BUY,215.1732,17.58,0.0
Top_3_MarketCap,3,2013,GOOGL,SELL,44.1698,27.84,453.18
Top_3_MarketCap,3,2013,AAPL,BUY,43.0381,19.46,0.0
Top_3_MarketCap,3,2013,XOM,BUY,3.8752,101.2,0.0
Top_3_MarketCap,3,2014,AAPL,SELL,72.1911,27.59,1487.14
Top_3_MarketCap,3,2014,GOOGL,SELL,171.0034,26.39,1506.54
Top_3_MarketCap,3,2014,XOM,BUY,12.5272,92.45,0.0
Top_3_MarketCap,3,2014,MSFT,BUY,115.1,46.45,0.0
Top_3_MarketCap,3,2015,MSFT,SELL,4.8174,55.48,43.5
Top_3_MarketCap,3,2015,AAPL,BUY,8.8653,26.34,0.0
Top_3_MarketCap,3,2015,XOM,BUY,0.4331,77.95,0.0
Top_3_MarketCap,3,2016,XOM,SELL,67.5906,90.26,2021.33
Top_3_MarketCap,3,2016,MSFT,SELL,1.3173,62.14,20.67
Top_3_MarketCap,3,2016,AAPL,BUY,12.609,27.91,0.0
Top_3_MarketCap,3,2016,AMZN,BUY,155.5676,37.48,0.0
Top_3_MarketCap,3,2017,AAPL,SELL,5.0049,42.31,176.77
Top_3_MarketCap,3,2017,AMZN,SELL,9.398,59.45,206.47
Top_3_MarketCap,3,2017,MSFT,BUY,9.0071,85.54,0.0
Top_3_MarketCap,3,2018,AAPL,SELL,3.2375,39.44,105.06
Top_3_MarketCap,3,2018,AMZN,SELL,4.1127,75.11,154.76
Top_3_MarketCap,3,2018,MSFT,BUY,4.2985,101.57,0.0
Top_3_MarketCap,3,2019,AAPL,SELL,23.5274,73.41,1562.69
Top_3_MarketCap,3,2019,MSFT,SELL,9.4446,157.7,1050.72
Top_3_MarketCap,3,2019,AMZN,BUY,33.8943,94.9,0.0
Top_3_MarketCap,3,2020,AAPL,SELL,23.3418,132.69,2934.07
Top_3_MarketCap,3,2020,AMZN,SELL,6.958,162.85,872.33
Top_3_MarketCap,3,2020,AAPL,SELL,2.9182,132.69,366.82
Top_3_MarketCap,3,2020,AMZN,SELL,2.0428,162.85,256.11
Top_3_MarketCap,3,2020,AAPL,SELL,0.5076,132.69,63.8
Top_3_MarketCap,3,2020,AMZN,SELL,0.3553,162.85,44.55
Top_3_MarketCap,3,2020,AAPL,SELL,0.0883,132.69,11.1
Top_3_MarketCap,3,2020,AMZN,SELL,0.0618,162.85,7.75
Top_3_MarketCap,3,2020,AAPL,SELL,0.0154,132.69,1.93
Top_3_MarketCap,3,2020,AMZN,SELL,0.0108,162.85,1.35
Top_3_MarketCap,3,2020,AAPL,SELL,0.0027,132.69,0.34
Top_3_MarketCap,3,2020,AMZN,SELL,0.0019,162.85,0.23
Top_3_MarketCap,3,2020,AAPL,SELL,0.0005,132.69,0.06
Top_3_MarketCap,3,2020,AMZN,SELL,0.0003,162.85,0.04
Top_3_MarketCap,3,2020,MSFT,BUY,17.0901,222.42,0.0
Top_3_MarketCap,3,2021,AAPL,SELL,7.1624,173.45,1192.25
Top_3_MarketCap,3,2021,MSFT,SELL,16.625,323.37,4603.79
Top_3_MarketCap,3,2021,AMZN,SELL,166.5202,166.72,19574.86
Top_3_MarketCap,3,2021,AAPL,SELL,15.8152,173.45,2632.6
Top_3_MarketCap,3,2021,MSFT,SELL,7.7661,323.37,2150.6
Top_3_MarketCap,3,2021,AAPL,SELL,2.9817,173.45,496.33
Top_3_MarketCap,3,2021,MSFT,SELL,1.4642,323.37,405.45
Top_3_MarketCap,3,2021,AAPL,SELL,0.5621,173.45,93.57
Top_3_MarketCap,3,2021,MSFT,SELL,0.276,323.37,76.44
Top_3_MarketCap,3,2021,AAPL,SELL,0.106,173.45,17.64
Top_3_MarketCap,3,2021,MSFT,SELL,0.052,323.37,14.41
Top_3_MarketCap,3,2021,AAPL,SELL,0.02,173.45,3.33
Top_3_MarketCap,3,2021,MSFT,SELL,0.0098,323.37,2.72
Top_3_MarketCap,3,2021,AAPL,SELL,0.0038,173.45,0.63
Top_3_MarketCap,3,2021,MSFT,SELL,0.0018,323.37,0.51
Top_3_MarketCap,3,2021,AAPL,SELL,0.0007,173.45,0.12
Top_3_MarketCap,3,2021,MSFT,SELL,0.0003,323.37,0.1
Top_3_MarketCap,3,2021,AAPL,SELL,0.0001,173.45,0.02
Top_3_MarketCap,3,2021,GOOGL,BUY,219.4687,143.42,0.0
Top_3_MarketCap,3,2022,AAPL,SELL,12.4409,127.65,1501.12
Top_3_MarketCap,3,2022,MSFT,SELL,3.9102,232.74,728.44
Top_3_MarketCap,3,2022,AAPL,SELL,1.8885,127.65,227.86
Top_3_MarketCap,3,2022,MSFT,SELL,0.9482,232.74,176.65
Top_3_MarketCap,3,2022,AAPL,SELL,0.3426,127.65,41.34
Top_3_MarketCap,3,2022,MSFT,SELL,0.172,232.74,32.05
Top_3_MarketCap,3,2022,AAPL,SELL,0.0622,127.65,7.5
Top_3_MarketCap,3,2022,MSFT,SELL,0.0312,232.74,5.81
Top_3_MarketCap,3,2022,AAPL,SELL,0.0113,127.65,1.36
Top_3_MarketCap,3,2022,MSFT,SELL,0.0057,232.74,1.05
Top_3_MarketCap,3,2022,AAPL,SELL,0.002,127.65,0.25
Top_3_MarketCap,3,2022,MSFT,SELL,0.001,232.74,0.19
Top_3_MarketCap,3,2022,AAPL,SELL,0.0004,127.65,0.04
Top_3_MarketCap,3,2022,MSFT,SELL,0.0002,232.74,0.03
Top_3_MarketCap,3,2022,GOOGL,BUY,25.5273,87.95,0.0
Top_3_MarketCap,3,2023,AAPL,SELL,9.2706,190.21,1698.57
Top_3_MarketCap,3,2023,GOOGL,SELL,244.996,139.7,504.61
Top_3_MarketCap,3,2023,AAPL,SELL,1.1465,190.21,210.07
Top_3_MarketCap,3,2023,AAPL,SELL,0.1093,190.21,20.03
Top_3_MarketCap,3,2023,AAPL,SELL,0.0104,190.21,1.91
Top_3_MarketCap,3,2023,AAPL,SELL,0.001,190.21,0.18
Top_3_MarketCap,3,2023,MSFT,BUY,6.2727,368.18,0.0
Top_3_MarketCap,3,2023,NVDA,BUY,671.4601,49.43,0.0
Top_3_MarketCap,3,2024,NVDA,SELL,228.8152,134.09,19371.5
Top_3_MarketCap,3,2024,NVDA,SELL,14.3,134.09,1210.64
Top_3_MarketCap,3,2024,NVDA,SELL,0.8937,134.09,75.66
Top_3_MarketCap,3,2024,NVDA,SELL,0.0559,134.09,4.73
Top_3_MarketCap,3,2024,NVDA,SELL,0.0035,134.09,0.3
Top_3_MarketCap,3,2024,NVDA,SELL,0.0002,134.09,0.02
Top_3_MarketCap,3,2024,AAPL,BUY,65.8507,248.62,0.0
Top_3_MarketCap,3,2024,MSFT,BUY,24.4275,415.78,0.0
Top_5_MarketCap,5,1994,GE,BUY,24.7028,102.0,0.0
Top_5_MarketCap,5,1994,T,BUY,133.6197,16.5,0.0
Top_5_MarketCap,5,1994,XOM,BUY,128.3249,15.34,0.0
Top_5_MarketCap,5,1994,KO,BUY,141.1804,12.27,0.0
Top_5_MarketCap,5,1994,MRK,BUY,81.0084,19.44,0.0
Top_5_MarketCap,5,1995,GE,SELL,0.508,144.0,21.34
Top_5_MarketCap,5,1995,KO,SELL,6.9158,17.84,38.52
Top_5_MarketCap,5,1995,MRK,SELL,10.3324,30.81,117.48
Top_5_MarketCap,5,1995,GE,SELL,0.0931,144.0,3.91
Top_5_MarketCap,5,1995,KO,SELL,0.5166,17.84,2.88
Top_5_MarketCap,5,1995,MRK,SELL,0.2719,30.81,3.09
Top_5_MarketCap,5,1995,GE,SELL,0.0052,144.0,0.22
Top_5_MarketCap,5,1995,KO,SELL,0.0288,17.84,0.16
Top_5_MarketCap,5,1995,MRK,SELL,0.0151,30.81,0.17
Top_5_MarketCap,5,1995,GE,SELL,0.0003,144.0,0.01
Top_5_MarketCap,5,1995,KO,SELL,0.0016,17.84,0.01
Top_5_MarketCap,5,1995,MRK,SELL,0.0008,30.81,0.01
Top_5_MarketCap,5,1995,T,BUY,18.1862,20.0,0.0
Top_5_MarketCap,5,1995,XOM,BUY,6.3405,20.13,0.0
Top_5_MarketCap,5,1996,GE,SELL,1.9981,197.76,191.34
Top_5_MarketCap,5,1996,T,SELL,12.0639,21.5,60.32
Top_5_MarketCap,5,1996,GE,SELL,0.0962,197.76,9.21
Top_5_MarketCap,5,1996,T,SELL,0.6083,21.5,3.04
Top_5_MarketCap,5,1996,GE,SELL,0.0047,197.76,0.45
Top_5_MarketCap,5,1996,T,SELL,0.0296,21.5,0.15
Top_5_MarketCap,5,1996,GE,SELL,0.0002,197.76,0.02
Top_5_MarketCap,5,1996,T,SELL,0.0014,21.5,0.01
Top_5_MarketCap,5,1996,KO,BUY,16.6717,25.31,0.0
Top_5_MarketCap,5,1996,XOM,BUY,4.0501,24.5,0.0
Top_5_MarketCap,5,1996,MRK,BUY,2.3465,37.38,0.0
Top_5_MarketCap,5,1997,T,SELL,139.1027,31.0,1953.34
Top_5_MarketCap,5,1997,XOM,SELL,21.2531,30.59,324.11
Top_5_MarketCap,5,1997,KO,SELL,26.0924,32.85,536.98
Top_5_MarketCap,5,1997,MRK,SELL,72.7346,55.25,2562.53
Top_5_MarketCap,5,1997,KO,SELL,9.6663,32.85,198.93
Top_5_MarketCap,5,1997,XOM,SELL,9.1348,30.59,139.31
Top_5_MarketCap,5,1997,KO,SELL,0.6081,32.85,12.51
Top_5_MarketCap,5,1997,XOM,SELL,0.5746,30.59,8.76
Top_5_MarketCap,5,1997,KO,SELL,0.0382,32.85,0.79
Top_5_MarketCap,5,1997,XOM,SELL,0.0361,30.59,0.55
Top_5_MarketCap,5,1997,KO,SELL,0.0024,32.85,0.05
Top_5_MarketCap,5,1997,XOM,SELL,0.0023,30.59,0.03
Top_5_MarketCap,5,1997,KO,SELL,0.0002,32.85,0.0
Top_5_MarketCap,5,1997,XOM,SELL,0.0001,30.59,0.0
Top_5_MarketCap,5,1997,GE,BUY,10.662,146.75,0.0
Top_5_MarketCap,5,1997,MSFT,BUY,131.8333,31.81,0.0
Top_5_MarketCap,5,1997,INTC,BUY,167.9059,17.84,0.0
Top_5_MarketCap,5,1998,GE,SELL,1.0412,204.0,106.2
Top_5_MarketCap,5,1998,XOM,SELL,107.7145,36.56,2218.23
Top_5_MarketCap,5,1998,KO,SELL,113.9818,33.16,2163.68
Top_5_MarketCap,5,1998,MSFT,SELL,23.7789,68.22,865.79
Top_5_MarketCap,5,1998,INTC,SELL,3.505,35.03,60.25
Top_5_MarketCap,5,1998,MSFT,SELL,5.9991,68.22,218.43
Top_5_MarketCap,5,1998,GE,SELL,1.7554,204.0,179.05
Top_5_MarketCap,5,1998,INTC,SELL,9.1274,35.03,156.9
Top_5_MarketCap,5,1998,MSFT,SELL,0.6143,68.22,22.37
Top_5_MarketCap,5,1998,GE,SELL,0.1797,204.0,18.33
Top_5_MarketCap,5,1998,INTC,SELL,0.9346,35.03,16.07
Top_5_MarketCap,5,1998,MSFT,SELL,0.0629,68.22,2.29
Top_5_MarketCap,5,1998,GE,SELL,0.0184,204.0,1.88
Top_5_MarketCap,5,1998,INTC,SELL,0.0957,35.03,1.65
Top_5_MarketCap,5,1998,MSFT,SELL,0.0064,68.22,0.23
Top_5_MarketCap,5,1998,GE,SELL,0.0019,204.0,0.19
Top_5_MarketCap,5,1998,INTC,SELL,0.0098,35.03,0.17
Top_5_MarketCap,5,1998,MSFT,SELL,0.0007,68.22,0.02
Top_5_MarketCap,5,1998,GE,SELL,0.0002,204.0,0.02
Top_5_MarketCap,5,1998,INTC,SELL,0.001,35.03,0.02
Top_5_MarketCap,5,1998,INTC,SELL,0.0001,35.03,0.0
Top_5_MarketCap,5,1998,CSCO,BUY,198.3489,23.97,0.0
Top_5_MarketCap,5,1998,WMT,BUY,318.511,13.57,0.0
Top_5_MarketCap,5,1999,MSFT,SELL,1.5731,114.81,130.57
Top_5_MarketCap,5,1999,CSCO,SELL,36.7128,55.38,1153.15
Top_5_MarketCap,5,1999,MSFT,SELL,0.8452,114.81,70.15
Top_5_MarketCap,5,1999,CSCO,SELL,1.3689,55.38,43.0
Top_5_MarketCap,5,1999,MSFT,SELL,0.0745,114.81,6.18
Top_5_MarketCap,5,1999,CSCO,SELL,0.1207,55.38,3.79
Top_5_MarketCap,5,1999,MSFT,SELL,0.0066,114.81,0.54
Top_5_MarketCap,5,1999,CSCO,SELL,0.0106,55.38,0.33
Top_5_MarketCap,5,1999,MSFT,SELL,0.0006,114.81,0.05
Top_5_MarketCap,5,1999,CSCO,SELL,0.0009,55.38,0.03
Top_5_MarketCap,5,1999,GE,BUY,2.4298,309.5,0.0
Top_5_MarketCap,5,1999,WMT,BUY,20.2076,23.04,0.0
Top_5_MarketCap,5,1999,INTC,BUY,18.5962,41.05,0.0
Top_5_MarketCap,5,2000,MSFT,SELL,13.5284,42.66,146.78
Top_5_MarketCap,5,2000,INTC,SELL,172.8284,30.5,1756.39
Top_5_MarketCap,5,2000,CSCO,SELL,55.9426,39.5,868.79
Top_5_MarketCap,5,2000,WMT,SELL,338.7186,8.85,-1790.12
Top_5_MarketCap,5,2000,CSCO,SELL,1.31,39.5,20.34
Top_5_MarketCap,5,2000,MSFT,SELL,1.073,42.66,11.64
Top_5_MarketCap,5,2000,CSCO,SELL,0.0427,39.5,0.66
Top_5_MarketCap,5,2000,MSFT,SELL,0.035,42.66,0.38
Top_5_MarketCap,5,2000,CSCO,SELL,0.0014,39.5,0.02
Top_5_MarketCap,5,2000,MSFT,SELL,0.0011,42.66,0.01
Top_5_MarketCap,5,2000,GE,BUY,9.1912,143.81,0.0
Top_5_MarketCap,5,2000,XOM,BUY,115.0108,43.47,0.0
Top_5_MarketCap,5,2000,PFE,BUY,131.633,34.42,0.0
Top_5_MarketCap,5,2001,MSFT,SELL,14.9599,65.04,497.12
Top_5_MarketCap,5,2001,CSCO,SELL,102.8382,18.98,-513.16
Top_5_MarketCap,5,2001,XOM,SELL,11.1135,39.3,-46.34
Top_5_MarketCap,5,2001,PFE,SELL,131.633,29.81,-606.83
Top_5_MarketCap,5,2001,GE,BUY,3.2141,120.24,0.0
Top_5_MarketCap,5,2001,WMT,BUY,381.7275,9.59,0.0
Top_5_MarketCap,5,2001,C,BUY,8.4201,384.6,0.0
Top_5_MarketCap,5,2002,XOM,SELL,13.8984,34.94,-118.55
Top_5_MarketCap,5,2002,WMT,SELL,46.8984,8.42,-54.87
Top_5_MarketCap,5,2002,C,SELL,8.4201,289.5,-800.75
Top_5_MarketCap,5,2002,MSFT,BUY,11.9176,50.75,0.0
Top_5_MarketCap,5,2002,GE,BUY,3.0025,73.05,0.0
Top_5_MarketCap,5,2002,PFE,BUY,109.0495,22.87,0.0
Top_5_MarketCap,5,2003,GE,SELL,9.8845,92.94,-89.55
Top_5_MarketCap,5,2003,XOM,SELL,12.7252,41.0,-31.43
Top_5_MarketCap,5,2003,WMT,SELL,50.5839,8.84,-37.94
Top_5_MarketCap,5,2003,PFE,SELL,1.5779,26.43,5.62
Top_5_MarketCap,5,2003,MSFT,BUY,70.488,27.37,0.0
Top_5_MarketCap,5,2004,MSFT,SELL,28.5405,26.73,-144.99
Top_5_MarketCap,5,2004,XOM,SELL,6.4192,51.26,50.01
Top_5_MarketCap,5,2004,WMT,SELL,284.2452,8.8,-224.55
Top_5_MarketCap,5,2004,GE,BUY,1.7728,109.5,0.0
Top_5_MarketCap,5,2004,C,BUY,7.3026,404.1,0.0
Top_5_MarketCap,5,2004,PFE,BUY,22.2749,20.12,0.0
Top_5_MarketCap,5,2005,GE,SELL,4.9022,105.15,15.44
Top_5_MarketCap,5,2005,MSFT,SELL,0.6549,26.83,-3.26
Top_5_MarketCap,5,2005,PFE,SELL,129.7465,17.45,-641.97
Top_5_MarketCap,5,2005,C,SELL,0.3209,422.0,5.74
Top_5_MarketCap,5,2005,XOM,BUY,5.8076,56.17,0.0
Top_5_MarketCap,5,2005,PG,BUY,69.4651,37.52,0.0
Top_5_MarketCap,5,2006,XOM,SELL,10.177,76.63,337.47
Top_5_MarketCap,5,2006,GE,BUY,3.9474,111.63,0.0
Top_5_MarketCap,5,2006,MSFT,BUY,7.7272,29.86,0.0
Top_5_MarketCap,5,2006,C,BUY,0.035,496.8,0.0
Top_5_MarketCap,5,2006,PG,BUY,2.1149,43.08,0.0
Top_5_MarketCap,5,2007,MSFT,SELL,19.658,35.6,74.5
Top_5_MarketCap,5,2007,XOM,SELL,6.8615,93.69,344.58
Top_5_MarketCap,5,2007,C,SELL,7.0167,276.5,-898.57
Top_5_MarketCap,5,2007,PG,SELL,9.3989,46.96,88.73
Top_5_MarketCap,5,2007,GE,BUY,2.6643,111.21,0.0
Top_5_MarketCap,5,2007,T,BUY,82.599,41.5,0.0
Top_5_MarketCap,5,2008,MSFT,SELL,110.553,19.44,-1265.23
Top_5_MarketCap,5,2008,XOM,SELL,11.5883,79.83,421.35
Top_5_MarketCap,5,2008,PG,SELL,0.6391,43.9,4.08
Top_5_MarketCap,5,2008,T,SELL,82.599,29.0,-1032.49
Top_5_MarketCap,5,2008,WMT,BUY,335.9155,9.34,0.0
Top_5_MarketCap,5,2008,JNJ,BUY,50.3334,46.75,0.0
Top_5_MarketCap,5,2008,GE,BUY,0.1468,48.6,0.0
Top_5_MarketCap,5,2009,GE,SELL,41.2445,45.39,-3740.15
Top_5_MarketCap,5,2009,PG,SELL,6.9088,40.59,21.21
Top_5_MarketCap,5,2009,WMT,SELL,335.9155,8.91,-144.44
Top_5_MarketCap,5,2009,JNJ,SELL,13.546,51.35,62.31
Top_5_MarketCap,5,2009,XOM,BUY,4.9607,68.19,0.0
Top_5_MarketCap,5,2009,MSFT,BUY,97.0062,30.48,0.0
Top_5_MarketCap,5,2009,AAPL,BUY,364.2474,6.99,0.0
Top_5_MarketCap,5,2010,PG,SELL,54.6332,47.38,526.92
Top_5_MarketCap,5,2010,JNJ,SELL,36.7874,51.05,158.19
Top_5_MarketCap,5,2010,AAPL,SELL,51.6883,10.69,191.25
Top_5_MarketCap,5,2010,XOM,BUY,2.854,73.12,0.0
Top_5_MarketCap,5,2010,MSFT,BUY,6.0821,27.91,0.0
Top_5_MarketCap,5,2010,GE,BUY,45.6705,54.87,0.0
Top_5_MarketCap,5,2010,CVX,BUY,23.8753,89.41,0.0
Top_5_MarketCap,5,2011,XOM,SELL,2.4822,84.76,102.49
Top_5_MarketCap,5,2011,AAPL,SELL,36.9808,13.43,238.16
Top_5_MarketCap,5,2011,GE,SELL,45.6705,53.73,-52.06
Top_5_MarketCap,5,2011,CVX,SELL,1.2048,104.3,17.94
Top_5_MarketCap,5,2011,MSFT,BUY,19.677,25.96,0.0
Top_5_MarketCap,5,2011,IBM,BUY,61.4242,45.19,0.0
Top_5_MarketCap,5,2012,XOM,SELL,6.6548,86.55,286.69
Top_5_MarketCap,5,2012,MSFT,SELL,9.3247,26.73,-34.97
Top_5_MarketCap,5,2012,CVX,SELL,22.6705,106.18,380.19
Top_5_MarketCap,5,2012,IBM,SELL,61.4242,47.37,133.9
Top_5_MarketCap,5,2012,AAPL,BUY,4.3917,17.65,0.0
Top_5_MarketCap,5,2012,GOOGL,BUY,198.037,17.58,0.0
Top_5_MarketCap,5,2012,BRK.B,BUY,28.7964,89.7,0.0
Top_5_MarketCap,5,2013,MSFT,SELL,8.7811,37.41,60.85
Top_5_MarketCap,5,2013,GOOGL,SELL,36.5659,27.84,375.17
Top_5_MarketCap,5,2013,BRK.B,SELL,0.665,118.56,19.19
Top_5_MarketCap,5,2013,AAPL,BUY,47.908,19.46,0.0
Top_5_MarketCap,5,2013,XOM,BUY,4.872,101.2,0.0
Top_5_MarketCap,5,2014,AAPL,SELL,58.8277,27.59,1211.85
Top_5_MarketCap,5,2014,GOOGL,SELL,161.4711,26.39,1422.56
Top_5_MarketCap,5,2014,XOM,BUY,14.1092,92.45,0.0
Top_5_MarketCap,5,2014,MSFT,BUY,7.9328,46.45,0.0
Top_5_MarketCap,5,2014,BRK.B,BUY,2.2054,150.15,0.0
Top_5_MarketCap,5,2014,JNJ,BUY,41.4513,93.61,0.0
Top_5_MarketCap,5,2015,XOM,SELL,1.074,77.95,37.03
Top_5_MarketCap,5,2015,MSFT,SELL,7.156,55.48,178.9
Top_5_MarketCap,5,2015,BRK.B,SELL,30.3369,132.04,1151.15
Top_5_MarketCap,5,2015,JNJ,SELL,41.4513,89.28,-179.48
Top_5_MarketCap,5,2015,AAPL,BUY,2.3816,26.34,0.0
Top_5_MarketCap,5,2015,AMZN,BUY,129.7989,33.8,0.0
Top_5_MarketCap,5,2015,META,BUY,35.7085,104.66,0.0
Top_5_MarketCap,5,2016,XOM,SELL,10.8628,90.26,508.27
Top_5_MarketCap,5,2016,MSFT,SELL,1.3239,62.14,41.91
Top_5_MarketCap,5,2016,AAPL,BUY,11.8794,27.91,0.0
Top_5_MarketCap,5,2016,AMZN,BUY,18.8402,37.48,0.0
Top_5_MarketCap,5,2016,META,BUY,0.2178,115.05,0.0
Top_5_MarketCap,5,2017,XOM,SELL,53.7576,83.64,906.1
Top_5_MarketCap,5,2017,AAPL,SELL,21.2901,42.31,751.97
Top_5_MarketCap,5,2017,AMZN,SELL,17.2569,59.45,442.64
Top_5_MarketCap,5,2017,AAPL,SELL,0.7943,42.31,28.05
Top_5_MarketCap,5,2017,AMZN,SELL,0.3983,59.45,10.22
Top_5_MarketCap,5,2017,AAPL,SELL,0.0742,42.31,2.62
Top_5_MarketCap,5,2017,AMZN,SELL,0.0372,59.45,0.95
Top_5_MarketCap,5,2017,AAPL,SELL,0.0069,42.31,0.24
Top_5_MarketCap,5,2017,AMZN,SELL,0.0035,59.45,0.09
Top_5_MarketCap,5,2017,AAPL,SELL,0.0006,42.31,0.02
Top_5_MarketCap,5,2017,AMZN,SELL,0.0003,59.45,0.01
Top_5_MarketCap,5,2017,MSFT,BUY,1.5707,85.54,0.0
Top_5_MarketCap,5,2017,META,BUY,2.4966,176.46,0.0
Top_5_MarketCap,5,2017,BRK.B,BUY,29.1375,198.22,0.0
Top_5_MarketCap,5,2018,AMZN,SELL,1.2015,75.11,49.63
Top_5_MarketCap,5,2018,META,SELL,38.4229,131.09,834.0
Top_5_MarketCap,5,2018,BRK.B,SELL,8.0125,204.18,47.75
Top_5_MarketCap,5,2018,AMZN,SELL,0.8661,75.11,35.78
Top_5_MarketCap,5,2018,BRK.B,SELL,0.141,204.18,0.84
Top_5_MarketCap,5,2018,AMZN,SELL,0.0341,75.11,1.41
Top_5_MarketCap,5,2018,BRK.B,SELL,0.0055,204.18,0.03
Top_5_MarketCap,5,2018,AMZN,SELL,0.0013,75.11,0.06
Top_5_MarketCap,5,2018,BRK.B,SELL,0.0002,204.18,0.0
Top_5_MarketCap,5,2018,MSFT,BUY,5.2117,101.57,0.0
Top_5_MarketCap,5,2018,AAPL,BUY,0.3085,39.44,0.0
Top_5_MarketCap,5,2018,GOOGL,BUY,115.6637,52.12,0.0
Top_5_MarketCap,5,2019,MSFT,SELL,14.3209,157.7,1821.91
Top_5_MarketCap,5,2019,AAPL,SELL,34.8426,73.41,2314.25
Top_5_MarketCap,5,2019,BRK.B,SELL,20.9782,226.5,593.26
Top_5_MarketCap,5,2019,GOOGL,SELL,20.9746,66.81,308.12
Top_5_MarketCap,5,2019,AAPL,SELL,5.5788,73.41,370.54
Top_5_MarketCap,5,2019,MSFT,SELL,2.3775,157.7,302.47
Top_5_MarketCap,5,2019,GOOGL,SELL,2.3311,66.81,34.24
Top_5_MarketCap,5,2019,AAPL,SELL,0.7832,73.41,52.02
Top_5_MarketCap,5,2019,MSFT,SELL,0.3338,157.7,42.47
Top_5_MarketCap,5,2019,GOOGL,SELL,0.3273,66.81,4.81
Top_5_MarketCap,5,2019,AAPL,SELL,0.11,73.41,7.3
Top_5_MarketCap,5,2019,MSFT,SELL,0.0469,157.7,5.96
Top_5_MarketCap,5,2019,GOOGL,SELL,0.0459,66.81,0.67
Top_5_MarketCap,5,2019,AAPL,SELL,0.0154,73.41,1.03
Top_5_MarketCap,5,2019,MSFT,SELL,0.0066,157.7,0.84
Top_5_MarketCap,5,2019,GOOGL,SELL,0.0065,66.81,0.09
Top_5_MarketCap,5,2019,AAPL,SELL,0.0022,73.41,0.14
Top_5_MarketCap,5,2019,MSFT,SELL,0.0009,157.7,0.12
Top_5_MarketCap,5,2019,GOOGL,SELL,0.0009,66.81,0.01
Top_5_MarketCap,5,2019,AAPL,SELL,0.0003,73.41,0.02
Top_5_MarketCap,5,2019,MSFT,SELL,0.0001,157.7,0.02
Top_5_MarketCap,5,2019,GOOGL,SELL,0.0001,66.81,0.0
Top_5_MarketCap,5,2019,AMZN,BUY,17.4526,94.9,0.0
Top_5_MarketCap,5,2019,META,BUY,42.1365,205.25,0.0
Top_5_MarketCap,5,2020,AAPL,SELL,29.2275,132.69,3673.9
Top_5_MarketCap,5,2020,AMZN,SELL,12.6596,162.85,1633.73
Top_5_MarketCap,5,2020,META,SELL,6.8736,273.16,466.79
Top_5_MarketCap,5,2020,AAPL,SELL,3.5379,132.69,444.72
Top_5_MarketCap,5,2020,AMZN,SELL,2.4767,162.85,319.62
Top_5_MarketCap,5,2020,META,SELL,0.6535,273.16,44.38
Top_5_MarketCap,5,2020,AAPL,SELL,0.4955,132.69,62.28
Top_5_MarketCap,5,2020,AMZN,SELL,0.3469,162.85,44.76
Top_5_MarketCap,5,2020,META,SELL,0.0915,273.16,6.22
Top_5_MarketCap,5,2020,AAPL,SELL,0.0694,132.69,8.72
Top_5_MarketCap,5,2020,AMZN,SELL,0.0486,162.85,6.27
Top_5_MarketCap,5,2020,META,SELL,0.0128,273.16,0.87
Top_5_MarketCap,5,2020,AAPL,SELL,0.0097,132.69,1.22
Top_5_MarketCap,5,2020,AMZN,SELL,0.0068,162.85,0.88
Top_5_MarketCap,5,2020,META,SELL,0.0018,273.16,0.12
Top_5_MarketCap,5,2020,AAPL,SELL,0.0014,132.69,0.17
Top_5_MarketCap,5,2020,AMZN,SELL,0.001,162.85,0.12
Top_5_MarketCap,5,2020,META,SELL,0.0003,273.16,0.02
Top_5_MarketCap,5,2020,AAPL,SELL,0.0002,132.69,0.02
Top_5_MarketCap,5,2020,AMZN,SELL,0.0001,162.85,0.02
Top_5_MarketCap,5,2020,MSFT,BUY,8.2033,222.42,0.0
Top_5_MarketCap,5,2020,GOOGL,BUY,59.3234,87.67,0.0
